TransactionID,Machine,Day,Medication,Type,AmtRemaining
S6R2GMPHB8YT,1,2020-08-31,AZITHromycin 250mg TAB,Withdrawal,6
HFH13OD7D4JZ,1,2020-09-02,AZITHromycin 250mg TAB,Withdrawal,3
7X1T3HZN77VY,1,2020-09-04,AZITHromycin 250mg TAB,Withdrawal,2
BBIN5C0AVVWW,1,2020-09-06,AZITHromycin 250mg TAB,Withdrawal,1
K33NVJQDZXRY,1,2020-09-08,AZITHromycin 250mg TAB,Withdrawal,0
87HY6F3ONRRV,1,2020-09-10,AZITHromycin 250mg TAB,Refill,10
H0NTE4P4S3LX,1,2020-09-12,AZITHromycin 250mg TAB,Withdrawal,7
H58AUZZK9CJ1,1,2020-09-13,AZITHromycin 250mg TAB,Withdrawal,6
CDUEQC1A9MIT,1,2020-09-15,AZITHromycin 250mg TAB,Withdrawal,5
KFJTS1CLP8EV,1,2020-09-17,AZITHromycin 250mg TAB,Withdrawal,4
IL8I4P2PTFIS,1,2020-09-19,AZITHromycin 250mg TAB,Withdrawal,3
TQ5FTORL2541,1,2020-09-21,AZITHromycin 250mg TAB,Withdrawal,1
5PYYQ8VNHQFT,1,2020-09-23,AZITHromycin 250mg TAB,Withdrawal,0
I198I2899U5S,1,2020-09-25,AZITHromycin 250mg TAB,Refill,10
I6JSV159J56B,1,2020-09-27,AZITHromycin 250mg TAB,Withdrawal,7
R59ECZXG541F,1,2020-09-28,AZITHromycin 250mg TAB,Withdrawal,4
8CQ08W4E3S3U,1,2020-09-30,AZITHromycin 250mg TAB,Withdrawal,1
N090QAI7BG5Q,1,2020-10-02,AZITHromycin 250mg TAB,Withdrawal,0
LCZKYVGXZ1A6,1,2020-10-04,AZITHromycin 250mg TAB,Refill,10
8COED5DGLBUS,1,2020-10-06,AZITHromycin 250mg TAB,Withdrawal,9
7P2G54WJ37HV,1,2020-10-08,AZITHromycin 250mg TAB,Withdrawal,8
AP7C6BNMQM4L,1,2020-10-10,AZITHromycin 250mg TAB,Withdrawal,7
KXOX0FMNCTZC,1,2020-10-12,AZITHromycin 250mg TAB,Withdrawal,5
CT7762UZ7QZR,1,2020-10-13,AZITHromycin 250mg TAB,Withdrawal,4
E12J2LL35PI8,1,2020-10-15,AZITHromycin 250mg TAB,Withdrawal,3
OLIQTNMK1RES,1,2020-10-17,AZITHromycin 250mg TAB,Withdrawal,1
DB5Z8YN2AX4X,1,2020-10-19,AZITHromycin 250mg TAB,Withdrawal,0
4FXCT75HIL94,1,2020-10-21,AZITHromycin 250mg TAB,Refill,10
RTUR3KWDD0ZG,1,2020-10-23,AZITHromycin 250mg TAB,Withdrawal,7
4T8RYE81Z2O3,1,2020-10-25,AZITHromycin 250mg TAB,Withdrawal,5
YSNEFEZBN25V,1,2020-10-26,AZITHromycin 250mg TAB,Withdrawal,3
B7Q87UX90HPE,1,2020-10-28,AZITHromycin 250mg TAB,Withdrawal,2
YXY1GLOI87D6,1,2020-10-30,AZITHromycin 250mg TAB,Withdrawal,1
ST4OGD31M52S,1,2020-11-01,AZITHromycin 250mg TAB,Withdrawal,0
HA15GWO2FOBM,1,2020-11-03,AZITHromycin 250mg TAB,Refill,10
D4FRJ3RCD5XR,1,2020-11-05,AZITHromycin 250mg TAB,Withdrawal,9
ORKTK4JS45XA,1,2020-11-07,AZITHromycin 250mg TAB,Withdrawal,7
YNNNH3TS5X7U,1,2020-11-09,AZITHromycin 250mg TAB,Withdrawal,5
GLUN48WMJ4G9,1,2020-11-10,AZITHromycin 250mg TAB,Withdrawal,3
HTYR8UUUHTDH,1,2020-11-12,AZITHromycin 250mg TAB,Withdrawal,0
L04A1RI9X39F,1,2020-11-14,AZITHromycin 250mg TAB,Refill,10
QOLQ23S4T327,1,2020-11-16,AZITHromycin 250mg TAB,Withdrawal,7
IQDJ5C3HBJGA,1,2020-11-18,AZITHromycin 250mg TAB,Withdrawal,5
19ENOJYLW201,1,2020-11-20,AZITHromycin 250mg TAB,Withdrawal,4
TYUIXYZ58RF4,1,2020-11-22,AZITHromycin 250mg TAB,Withdrawal,3
A8ACY4E0KFCB,1,2020-11-24,AZITHromycin 250mg TAB,Withdrawal,0
CULMFUOR8HPH,1,2020-11-25,AZITHromycin 250mg TAB,Refill,10
MV4FZZTAW2IX,1,2020-11-27,AZITHromycin 250mg TAB,Withdrawal,7
QXFPEIKUQ9DR,1,2020-11-29,AZITHromycin 250mg TAB,Withdrawal,5
0369DF1M3XT4,1,2020-12-01,AZITHromycin 250mg TAB,Withdrawal,4
FOJRXUKIODMG,1,2020-12-03,AZITHromycin 250mg TAB,Withdrawal,1
VDNMZL98M46B,1,2020-12-05,AZITHromycin 250mg TAB,Withdrawal,0
9LVU42FNTMYD,1,2020-12-07,AZITHromycin 250mg TAB,Refill,10
1GMHCJTIYLI9,1,2020-12-09,AZITHromycin 250mg TAB,Withdrawal,8
IQQU3DF4Z168,1,2020-12-10,AZITHromycin 250mg TAB,Withdrawal,7
LPRK074R34DA,1,2020-12-12,AZITHromycin 250mg TAB,Withdrawal,4
BRLN7IUTMS5Y,1,2020-12-14,AZITHromycin 250mg TAB,Withdrawal,2
20EKNHQPQDI9,1,2020-12-16,AZITHromycin 250mg TAB,Withdrawal,1
4C9NBDZU1ZWT,1,2020-12-18,AZITHromycin 250mg TAB,Withdrawal,0
SF63IZ8ZKCQR,1,2020-12-20,AZITHromycin 250mg TAB,Refill,10
TK3VEY1DDOSD,1,2020-12-22,AZITHromycin 250mg TAB,Withdrawal,9
HOUV8IR85WSA,1,2020-12-24,AZITHromycin 250mg TAB,Withdrawal,7
ZRUJY9MIHWI6,1,2020-12-25,AZITHromycin 250mg TAB,Withdrawal,5
68UMP7CA0UMS,1,2020-12-27,AZITHromycin 250mg TAB,Withdrawal,3
CMWUH5WZ44G3,1,2020-12-29,AZITHromycin 250mg TAB,Withdrawal,0
C8KQKHYWC72G,1,2020-12-31,AZITHromycin 250mg TAB,Refill,10
QZOS4YB8IB6Y,1,2020-01-06,AZITHromycin 600mg TAB,Withdrawal,9
EVOU37OJD6IR,1,2020-01-11,AZITHromycin 600mg TAB,Withdrawal,7
IH27N3QKTXR4,1,2020-01-16,AZITHromycin 600mg TAB,Withdrawal,6
NERE1GF336RU,1,2020-01-21,AZITHromycin 600mg TAB,Withdrawal,5
CXKUC1J61NUL,1,2020-01-26,AZITHromycin 600mg TAB,Withdrawal,2
E7NBRXFW06W1,1,2020-01-31,AZITHromycin 600mg TAB,Withdrawal,0
T427HNE36OXF,1,2020-02-05,AZITHromycin 600mg TAB,Refill,10
O60RQL6ODVJ9,1,2020-02-10,AZITHromycin 600mg TAB,Withdrawal,9
NXNY07A6SQ30,1,2020-02-15,AZITHromycin 600mg TAB,Withdrawal,7
CNBRCRLSV148,1,2020-02-20,AZITHromycin 600mg TAB,Withdrawal,6
WE3LQ3ZAMRS4,1,2020-02-25,AZITHromycin 600mg TAB,Withdrawal,3
83QJZFENK3SY,1,2020-03-01,AZITHromycin 600mg TAB,Withdrawal,0
SK5PGCQ5TK86,1,2020-03-06,AZITHromycin 600mg TAB,Refill,10
LEBML6B17043,1,2020-03-11,AZITHromycin 600mg TAB,Withdrawal,8
AR2IBZQF3PPR,1,2020-03-16,AZITHromycin 600mg TAB,Withdrawal,7
LT01CQWR1ROM,1,2020-03-21,AZITHromycin 600mg TAB,Withdrawal,5
QYZOI1K8ND35,1,2020-03-26,AZITHromycin 600mg TAB,Withdrawal,3
05T3YMSPJQ6I,1,2020-03-31,AZITHromycin 600mg TAB,Withdrawal,0
EE4UB8BJBCNI,1,2020-04-05,AZITHromycin 600mg TAB,Refill,10
XSZZRCK5P17U,1,2020-04-10,AZITHromycin 600mg TAB,Withdrawal,9
8C4CDT5UX694,1,2020-04-15,AZITHromycin 600mg TAB,Withdrawal,8
V2FM9SLEB89Z,1,2020-04-20,AZITHromycin 600mg TAB,Withdrawal,7
4A2XQ81QBWHX,1,2020-04-25,AZITHromycin 600mg TAB,Withdrawal,4
IDCHLQHU2B5E,1,2020-04-30,AZITHromycin 600mg TAB,Withdrawal,1
30YXCGPNVFEJ,1,2020-05-05,AZITHromycin 600mg TAB,Withdrawal,0
DE6D6AH0CAP0,1,2020-05-10,AZITHromycin 600mg TAB,Refill,10
6AGGAE6E3CUZ,1,2020-05-15,AZITHromycin 600mg TAB,Withdrawal,8
KP0VNI633ZI1,1,2020-05-20,AZITHromycin 600mg TAB,Withdrawal,5
N4Q8FMYALSLD,1,2020-05-25,AZITHromycin 600mg TAB,Withdrawal,2
QN883AK5RHIH,1,2020-05-30,AZITHromycin 600mg TAB,Withdrawal,0
O8870ZBTJMF0,1,2020-06-04,AZITHromycin 600mg TAB,Refill,10
D9M700TNEVFV,1,2020-06-09,AZITHromycin 600mg TAB,Withdrawal,7
DZ9SJ41QT4J5,1,2020-06-14,AZITHromycin 600mg TAB,Withdrawal,5
RRUHZ7FWIHVC,1,2020-06-19,AZITHromycin 600mg TAB,Withdrawal,2
WUJJJ5PRV3P1,1,2020-06-24,AZITHromycin 600mg TAB,Withdrawal,1
RDUPSIRK1X25,1,2020-06-29,AZITHromycin 600mg TAB,Withdrawal,0
QXBDS72LRCB6,1,2020-07-04,AZITHromycin 600mg TAB,Refill,10
A3VCZN1TWSRA,1,2020-07-09,AZITHromycin 600mg TAB,Withdrawal,9
OGSK8WE7NOFZ,1,2020-07-14,AZITHromycin 600mg TAB,Withdrawal,6
5AOAZ9YX3UD6,1,2020-07-19,AZITHromycin 600mg TAB,Withdrawal,3
K18X553ZWH3O,1,2020-07-24,AZITHromycin 600mg TAB,Withdrawal,2
MQKWBHW3JK0H,1,2020-07-29,AZITHromycin 600mg TAB,Withdrawal,1
KQ53OZV52UW7,1,2020-08-03,AZITHromycin 600mg TAB,Withdrawal,0
GZZOD50U50N0,1,2020-08-08,AZITHromycin 600mg TAB,Refill,10
LKQQMILRTDU2,1,2020-08-13,AZITHromycin 600mg TAB,Withdrawal,7
GE2QZQP0K5M2,1,2020-08-18,AZITHromycin 600mg TAB,Withdrawal,4
UCC3SJT804G4,1,2020-08-23,AZITHromycin 600mg TAB,Withdrawal,1
MM2DUSZ93JZX,1,2020-08-28,AZITHromycin 600mg TAB,Withdrawal,0
FF8Y2WNYCGHJ,1,2020-09-02,AZITHromycin 600mg TAB,Refill,10
1BN9MCEO13GW,1,2020-09-07,AZITHromycin 600mg TAB,Withdrawal,7
4V567JWGNLSB,1,2020-09-12,AZITHromycin 600mg TAB,Withdrawal,5
Q4AYLQ5CZYOY,1,2020-09-17,AZITHromycin 600mg TAB,Withdrawal,4
C417XPA8QYHO,1,2020-09-22,AZITHromycin 600mg TAB,Withdrawal,2
QT1A2BOXQJMJ,1,2020-09-27,AZITHromycin 600mg TAB,Withdrawal,0
TABOCHXLMEFS,1,2020-10-02,AZITHromycin 600mg TAB,Refill,10
TM3NGE45MAPV,1,2020-10-07,AZITHromycin 600mg TAB,Withdrawal,9
XQP32OH6QIK9,1,2020-10-12,AZITHromycin 600mg TAB,Withdrawal,6
UQCIIS4OTHCM,1,2020-10-17,AZITHromycin 600mg TAB,Withdrawal,5
00S2LYI7WJH4,1,2020-10-22,AZITHromycin 600mg TAB,Withdrawal,2
TKKZU5RF9C5O,1,2020-10-27,AZITHromycin 600mg TAB,Withdrawal,0
W9KW7NSRH96Z,1,2020-11-01,AZITHromycin 600mg TAB,Refill,10
R3NYZLCFZENT,1,2020-11-06,AZITHromycin 600mg TAB,Withdrawal,7
FUDYQ0UZL2PZ,1,2020-11-11,AZITHromycin 600mg TAB,Withdrawal,5
YQG6LJ4IN838,1,2020-11-16,AZITHromycin 600mg TAB,Withdrawal,4
9AVDGT51FKGJ,1,2020-11-21,AZITHromycin 600mg TAB,Withdrawal,1
N46GLZRGBUP0,1,2020-11-26,AZITHromycin 600mg TAB,Withdrawal,0
1V8PMNB7LW9W,1,2020-12-01,AZITHromycin 600mg TAB,Refill,10
AUDF4B994V06,1,2020-12-06,AZITHromycin 600mg TAB,Withdrawal,8
V49AT4LFCQ2X,1,2020-12-11,AZITHromycin 600mg TAB,Withdrawal,5
BN41K2XZQKA7,1,2020-12-16,AZITHromycin 600mg TAB,Withdrawal,3
QBBG94RMVQOH,1,2020-12-21,AZITHromycin 600mg TAB,Withdrawal,1
PN8UWSGKUTN5,1,2020-12-26,AZITHromycin 600mg TAB,Withdrawal,0
1O39ZNRXBL1Z,1,2020-12-31,AZITHromycin 600mg TAB,Refill,10
SLMHA45A5KXS,1,2020-01-05,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,9
D73G4DASU772,1,2020-01-09,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
519FTEAPFVBY,1,2020-01-13,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
GRP1A6PY64TX,1,2020-01-17,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,2
YDBA4ITK9JUR,1,2020-01-21,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
84C2MP8LLDY0,1,2020-01-25,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
KHMKAQ95C6C6,1,2020-01-28,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
2MQO8Q9IU7F5,1,2020-02-01,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,9
E7V898Z9M0BS,1,2020-02-05,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
2K4PEN9DMM4B,1,2020-02-09,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
07DZRAICY58F,1,2020-02-13,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
MHEDRFSQJ726,1,2020-02-17,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
7CESATHYTMC6,1,2020-02-21,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
IPZWO1EXU7W4,1,2020-02-25,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
EQZBJAY0XAZ5,1,2020-02-29,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
L579646FI7CV,1,2020-03-04,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
SDAWH2G3L0X4,1,2020-03-08,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
HXCL2NEC96E7,1,2020-03-12,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
4NTPNXE8V3F6,1,2020-03-16,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,2
0JCL917ZRL5S,1,2020-03-19,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
71IWRRIG0COU,1,2020-03-23,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
S77OL9O7NNTT,1,2020-03-27,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
L7REQ9U1P72R,1,2020-03-31,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,9
XZTJYA1L892N,1,2020-04-04,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
3F28TS4TESPQ,1,2020-04-08,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
8GFQQR64OOE0,1,2020-04-12,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
SQ8JGB3XTLSI,1,2020-04-16,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
LL6GJ16RTIYA,1,2020-04-20,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
0O4PNJLV7H7S,1,2020-04-24,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
K39KM0MAJYW3,1,2020-04-28,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
U0G5GUXCRMC7,1,2020-05-02,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
DOXLPP0212LO,1,2020-05-06,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
FR902JFJI225,1,2020-05-10,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,2
OBDVC366DJY8,1,2020-05-13,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
F6QVWEC3FALM,1,2020-05-17,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
V5U0M1MZNGZX,1,2020-05-21,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,9
4DRFOT23IK9Z,1,2020-05-25,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
EFDH829O3LFG,1,2020-05-29,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
XGFJYGSQ8CI0,1,2020-06-02,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
4RTS439J2UAG,1,2020-06-06,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
04LP0G31MTCC,1,2020-06-10,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
YE6C8HFIJ6WY,1,2020-06-14,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,9
9CALAI3CCPWA,1,2020-06-18,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
CCFKD0BGR2I0,1,2020-06-22,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
7L9JK5RN2UUU,1,2020-06-26,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
32H8KPT6YSSF,1,2020-06-30,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
Q4235MM0QCSY,1,2020-07-03,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
J0HYMIQ8P9DT,1,2020-07-07,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
LR3G1KRZVZ11,1,2020-07-11,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
MLJHTE75BG4F,1,2020-07-15,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
G35YTUR5P1XR,1,2020-07-19,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
PH1HO7BEFVMX,1,2020-07-23,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
P31JSEEWTP93,1,2020-07-27,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
VQB9J4NAC7C2,1,2020-07-31,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
3MUW5L59OHRO,1,2020-08-04,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
PH7G7RLLRCSB,1,2020-08-08,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
6ZMMYAQ4IDB3,1,2020-08-12,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
OAEK62B102JU,1,2020-08-16,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
EYB1T39VK50T,1,2020-08-20,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
0J5H09KXLBIB,1,2020-08-23,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
BPP0DHCZRM7A,1,2020-08-27,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
2D02M9H16X3V,1,2020-08-31,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
047O7JI7JSLO,1,2020-09-04,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
MB5EIH9AGQA4,1,2020-09-08,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,2
6KD1O3U3T6GI,1,2020-09-12,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
QZOMG9YBIAG1,1,2020-09-16,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
OQBKUA6LZOS7,1,2020-09-20,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
6Y4BZNQE5AFG,1,2020-09-24,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,9
3PD17YSW3B3I,1,2020-09-28,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
CISI5VBQUEY0,1,2020-10-02,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
9QECGLKWP9EC,1,2020-10-06,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,3
ENWEWLXFO0AT,1,2020-10-10,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
XNVBM8EXT9ML,1,2020-10-14,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
SUH70LJ5YBE6,1,2020-10-17,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
BUEP5X67308R,1,2020-10-21,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
7HPD1GO8AWVD,1,2020-10-25,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,6
M2FAE67KX2W6,1,2020-10-29,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
SRT2ILFW6AL8,1,2020-11-02,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,2
167NBHCVD3KK,1,2020-11-06,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
ZJZE2S82JZ0H,1,2020-11-10,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
QZJLYQC89EO7,1,2020-11-14,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
3ZDLH69L9MXN,1,2020-11-18,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,7
DV7EQJGUFRAF,1,2020-11-22,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
EVP7J3EJKKI8,1,2020-11-26,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
GUGUS01QU1KH,1,2020-11-30,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
FQVCOZLAKQJV,1,2020-12-04,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
Z009JADZANZM,1,2020-12-07,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
S5WVTORBWRJV,1,2020-12-11,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,8
S2ZX4ODRTV7O,1,2020-12-15,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,5
R6V2NNL3YRJZ,1,2020-12-19,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,4
8LDP00CTU4GT,1,2020-12-23,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,1
F7Y4O46REUN3,1,2020-12-27,DAPTomycin PFI 50mg/1mL 10mL INJ,Withdrawal,0
VNTAC3BDOZL2,1,2020-12-31,DAPTomycin PFI 50mg/1mL 10mL INJ,Refill,10
LIYHN5SGAXJH,1,2020-01-03,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,9
JV3BUA9ESMSH,1,2020-01-05,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
LGVYZNZ2KIQ3,1,2020-01-07,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
3RVDD3PLHI4E,1,2020-01-10,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
Q1GLDYTCOT1S,1,2020-01-12,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
DUX0KLFV7XTM,1,2020-01-14,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
NB19H7L93AEK,1,2020-01-16,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,9
G7N0EMXY9BQT,1,2020-01-18,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
M1LM1KZMKW98,1,2020-01-20,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,3
QPXGF131GNFD,1,2020-01-23,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,2
239ZS0V64Z7T,1,2020-01-25,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
YEYT0MBVBXJN,1,2020-01-27,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
WGF85HMPNE9X,1,2020-01-29,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
780SZD0J1L0S,1,2020-01-31,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,8
NODM7431WZG4,1,2020-02-02,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
S1COU8LMK07E,1,2020-02-05,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
H557BI9B65BS,1,2020-02-07,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
7S7OKW2SCOGS,1,2020-02-09,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
GTT3I28K8CCI,1,2020-02-11,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
D08U1PYNYSZ2,1,2020-02-13,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
RZ2I4Y1K63SY,1,2020-02-15,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,5
A4F8CT1JTH1U,1,2020-02-18,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,2
NS3EK2CS40S3,1,2020-02-20,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
YBB0QEYYL5XF,1,2020-02-22,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
AC8IZWM7JSBN,1,2020-02-24,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
Q44K70M18K8W,1,2020-02-26,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
7EBR25BMJ90V,1,2020-02-28,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
Z7XJTFBUF5FJ,1,2020-03-01,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,3
9770JKVNOJA8,1,2020-03-04,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
352QD4Z1H7RQ,1,2020-03-06,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
KO4ZM5FOR8JA,1,2020-03-08,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
J66P4W3GC9Z7,1,2020-03-10,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
4Y6OB1WSLJ1K,1,2020-03-12,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
CAXEW2IWAJCN,1,2020-03-14,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,3
5T8YY6J7PFCV,1,2020-03-17,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
RZ80Q2RJR9FN,1,2020-03-19,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
5RA0ASPQ6K8J,1,2020-03-21,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
7YEHBFKYJ340,1,2020-03-23,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
B81EVNA37FBF,1,2020-03-25,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
4VXUFDCRSJNW,1,2020-03-27,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
LWDVM40ZVA09,1,2020-03-30,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
05350L30F7UN,1,2020-04-01,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
QKX1UF5BEG0W,1,2020-04-03,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
3Y751CFTPAJR,1,2020-04-05,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
HBBE0UWSB32G,1,2020-04-07,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,5
