TransactionID,Machine,Day,Medication,Type,AmtRemaining
INIU2FTHHHGA,1,2020-10-07,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,3
F2N32RBJDI4I,1,2020-10-09,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
8IDYD6ZDF8VZ,1,2020-10-12,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
0T4N76RVQ29I,1,2020-10-14,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
0P6G5ZHK55HG,1,2020-10-17,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
PKYO88FT2N92,1,2020-10-20,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
FAFTLCL2FJVR,1,2020-10-22,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,3
N7DOPX80RT8T,1,2020-10-25,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
12WWGYB2WR1E,1,2020-10-27,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
GZY7T136RFE0,1,2020-10-30,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
GTWKZV98X5J4,1,2020-11-01,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,9
74JEPZ7XK3OB,1,2020-11-04,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
XJ4CKIAFY0YY,1,2020-11-07,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
VWT9A3SE6KS5,1,2020-11-09,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
9SBAE1PVGNV3,1,2020-11-12,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
IJIECKQDKRZ0,1,2020-11-14,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
UJBTRV35JTVV,1,2020-11-17,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
TVZDJ1FOZF74,1,2020-11-20,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
UUMTVFKAY2E1,1,2020-11-22,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,2
UBN9H0Y8JGG0,1,2020-11-25,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
W6YXENHZZ4ZR,1,2020-11-27,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
1MFPN7CD82WR,1,2020-11-30,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
1YLSRAKGGUQA,1,2020-12-03,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
XU6MAN20S0DM,1,2020-12-05,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,6
XG7P1078CDRE,1,2020-12-08,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,3
9BETB16I0T6C,1,2020-12-10,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,2
O6YOWCWWOI3B,1,2020-12-13,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
RJBX9HT6JCOJ,1,2020-12-15,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
URT4Z045107W,1,2020-12-18,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
PKRH4A9FP820,1,2020-12-21,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,7
VSXIMJOAKRZO,1,2020-12-23,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,4
O3ZGKYUPAUB8,1,2020-12-26,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,1
EN989RCACE7A,1,2020-12-28,DOPamine in D5W 800mcg/1mL 250mL INJ,Withdrawal,0
TMIQCWEH994J,1,2020-12-31,DOPamine in D5W 800mcg/1mL 250mL INJ,Refill,10
W3Q83RW2QU45,1,2020-01-03,Dexamethasone 1mg TAB,Withdrawal,9
AB506SSNZAUC,1,2020-01-06,Dexamethasone 1mg TAB,Withdrawal,8
9ACC3JGMWZ66,1,2020-01-08,Dexamethasone 1mg TAB,Withdrawal,7
0FAO61J867MT,1,2020-01-10,Dexamethasone 1mg TAB,Withdrawal,5
EO9M9VXFXL56,1,2020-01-12,Dexamethasone 1mg TAB,Withdrawal,3
3JSICK73OGTV,1,2020-01-15,Dexamethasone 1mg TAB,Withdrawal,1
SK30F4YHR469,1,2020-01-17,Dexamethasone 1mg TAB,Withdrawal,0
OHQ9V6ZML6Y6,1,2020-01-19,Dexamethasone 1mg TAB,Refill,10
SHA0GFIBM8E8,1,2020-01-21,Dexamethasone 1mg TAB,Withdrawal,9
09FTP9T1X9MI,1,2020-01-24,Dexamethasone 1mg TAB,Withdrawal,7
3ELPH3CJNH1E,1,2020-01-26,Dexamethasone 1mg TAB,Withdrawal,4
OTAL07KSYL7X,1,2020-01-28,Dexamethasone 1mg TAB,Withdrawal,2
E8WT4VMRWLOC,1,2020-01-30,Dexamethasone 1mg TAB,Withdrawal,1
VL5CTK2ZAA9S,1,2020-02-02,Dexamethasone 1mg TAB,Withdrawal,0
PZJIHI26DBG6,1,2020-02-04,Dexamethasone 1mg TAB,Refill,10
D3LDLFENZNPH,1,2020-02-06,Dexamethasone 1mg TAB,Withdrawal,8
C87M50JNJPD0,1,2020-02-09,Dexamethasone 1mg TAB,Withdrawal,5
DRZLKF3Q63BD,1,2020-02-11,Dexamethasone 1mg TAB,Withdrawal,2
RD7QGV862PVU,1,2020-02-13,Dexamethasone 1mg TAB,Withdrawal,0
I6HAY25DJQ48,1,2020-02-15,Dexamethasone 1mg TAB,Refill,10
7W2K5KP4D6GD,1,2020-02-18,Dexamethasone 1mg TAB,Withdrawal,9
N95HRWKY9Q8X,1,2020-02-20,Dexamethasone 1mg TAB,Withdrawal,8
G47TYP750XE7,1,2020-02-22,Dexamethasone 1mg TAB,Withdrawal,6
WPVR9RC5WF40,1,2020-02-24,Dexamethasone 1mg TAB,Withdrawal,4
42BCUW0NKSCT,1,2020-02-27,Dexamethasone 1mg TAB,Withdrawal,3
7AAJ0RV28C53,1,2020-02-29,Dexamethasone 1mg TAB,Withdrawal,0
X7PAJJD120HP,1,2020-03-02,Dexamethasone 1mg TAB,Refill,10
O6DP210CLC56,1,2020-03-04,Dexamethasone 1mg TAB,Withdrawal,8
F35XAZY3R28Y,1,2020-03-07,Dexamethasone 1mg TAB,Withdrawal,5
ODF9YAOZH32Q,1,2020-03-09,Dexamethasone 1mg TAB,Withdrawal,3
QO377OTJ6RGY,1,2020-03-11,Dexamethasone 1mg TAB,Withdrawal,1
Q60GXEGWKHL3,1,2020-03-14,Dexamethasone 1mg TAB,Withdrawal,0
9FJZE1K6STEN,1,2020-03-16,Dexamethasone 1mg TAB,Refill,10
M3NP8U9Q18L8,1,2020-03-18,Dexamethasone 1mg TAB,Withdrawal,7
BT8O61P2QGAQ,1,2020-03-20,Dexamethasone 1mg TAB,Withdrawal,6
9OMRHCBU2KEV,1,2020-03-23,Dexamethasone 1mg TAB,Withdrawal,5
ESYP3NS7LVPF,1,2020-03-25,Dexamethasone 1mg TAB,Withdrawal,2
2KN900G0AOLW,1,2020-03-27,Dexamethasone 1mg TAB,Withdrawal,0
0U6OWFKQ14NF,1,2020-03-29,Dexamethasone 1mg TAB,Refill,10
OV18ATP1IRWP,1,2020-04-01,Dexamethasone 1mg TAB,Withdrawal,9
55NCOZ3DRG9S,1,2020-04-03,Dexamethasone 1mg TAB,Withdrawal,7
HF98XL6TMPGA,1,2020-04-05,Dexamethasone 1mg TAB,Withdrawal,4
Q1FKRJ9GHGS2,1,2020-04-07,Dexamethasone 1mg TAB,Withdrawal,3
WGU2HBAH3N72,1,2020-04-10,Dexamethasone 1mg TAB,Withdrawal,2
F1ZYDOZ2Q1OJ,1,2020-04-12,Dexamethasone 1mg TAB,Withdrawal,0
TR1ORTX0DVJG,1,2020-04-14,Dexamethasone 1mg TAB,Refill,10
I8KM9HB3G4X5,1,2020-04-17,Dexamethasone 1mg TAB,Withdrawal,7
M429V9BYROJ5,1,2020-04-19,Dexamethasone 1mg TAB,Withdrawal,5
Y4RBAI93BBBR,1,2020-04-21,Dexamethasone 1mg TAB,Withdrawal,2
Q3TES1ND0V75,1,2020-04-23,Dexamethasone 1mg TAB,Withdrawal,0
Y25OM7TFEJHH,1,2020-04-26,Dexamethasone 1mg TAB,Refill,10
XAC5QZW4CA5M,1,2020-04-28,Dexamethasone 1mg TAB,Withdrawal,8
9Q8OTXKZU5BG,1,2020-04-30,Dexamethasone 1mg TAB,Withdrawal,5
CWRNF1LDHD8S,1,2020-05-02,Dexamethasone 1mg TAB,Withdrawal,4
93QNXNH16OI8,1,2020-05-05,Dexamethasone 1mg TAB,Withdrawal,3
FQK0NBCRHW59,1,2020-05-07,Dexamethasone 1mg TAB,Withdrawal,0
JV278IYOCUSU,1,2020-05-09,Dexamethasone 1mg TAB,Refill,10
5OI5AJQ43YTI,1,2020-05-11,Dexamethasone 1mg TAB,Withdrawal,9
ERMC4K1R5UC4,1,2020-05-14,Dexamethasone 1mg TAB,Withdrawal,7
GIR9ED9ZQ6NC,1,2020-05-16,Dexamethasone 1mg TAB,Withdrawal,6
3ULAHWH7DAUC,1,2020-05-18,Dexamethasone 1mg TAB,Withdrawal,5
WV8L3J4XL4GY,1,2020-05-21,Dexamethasone 1mg TAB,Withdrawal,2
DGV1UH9W3OLY,1,2020-05-23,Dexamethasone 1mg TAB,Withdrawal,1
D6IMCD8IPE4T,1,2020-05-25,Dexamethasone 1mg TAB,Withdrawal,0
C3VEIR36W4FP,1,2020-05-27,Dexamethasone 1mg TAB,Refill,10
PEEET5AOU021,1,2020-05-30,Dexamethasone 1mg TAB,Withdrawal,9
1TM03A2JRGED,1,2020-06-01,Dexamethasone 1mg TAB,Withdrawal,7
47F0AYTFKV35,1,2020-06-03,Dexamethasone 1mg TAB,Withdrawal,6
BMDFKLB0IILD,1,2020-06-05,Dexamethasone 1mg TAB,Withdrawal,5
W9JBWVK5ZQN0,1,2020-06-08,Dexamethasone 1mg TAB,Withdrawal,3
6BIMVS4ZSXBX,1,2020-06-10,Dexamethasone 1mg TAB,Withdrawal,2
KUO7PRK9MKFR,1,2020-06-12,Dexamethasone 1mg TAB,Withdrawal,0
6SEUGWESMIX7,1,2020-06-14,Dexamethasone 1mg TAB,Refill,10
M8YYQSSD44D1,1,2020-06-17,Dexamethasone 1mg TAB,Withdrawal,8
ACZTZ3N56WLB,1,2020-06-19,Dexamethasone 1mg TAB,Withdrawal,6
2ESDZRPS0AXX,1,2020-06-21,Dexamethasone 1mg TAB,Withdrawal,5
Z6IL2H23E7QD,1,2020-06-24,Dexamethasone 1mg TAB,Withdrawal,2
1SRGW4JML7O0,1,2020-06-26,Dexamethasone 1mg TAB,Withdrawal,0
GTQW4JC44MBC,1,2020-06-28,Dexamethasone 1mg TAB,Refill,10
7X5FC01R8KPP,1,2020-06-30,Dexamethasone 1mg TAB,Withdrawal,9
8VYCP2CLKB4V,1,2020-07-03,Dexamethasone 1mg TAB,Withdrawal,8
ZK9E2IKJ4CGC,1,2020-07-05,Dexamethasone 1mg TAB,Withdrawal,6
PCY75TFQ7X8D,1,2020-07-07,Dexamethasone 1mg TAB,Withdrawal,3
A0J9DZDIB7BG,1,2020-07-09,Dexamethasone 1mg TAB,Withdrawal,2
UNIPCGHI10XI,1,2020-07-12,Dexamethasone 1mg TAB,Withdrawal,0
R9PP2KFOPK3N,1,2020-07-14,Dexamethasone 1mg TAB,Refill,10
M5KACJYOJ3TO,1,2020-07-16,Dexamethasone 1mg TAB,Withdrawal,8
QGY50KAOWF9W,1,2020-07-19,Dexamethasone 1mg TAB,Withdrawal,7
DOXIX3296Y0A,1,2020-07-21,Dexamethasone 1mg TAB,Withdrawal,6
036GYQ9X9ZTU,1,2020-07-23,Dexamethasone 1mg TAB,Withdrawal,4
MBQCT5AKY4V2,1,2020-07-25,Dexamethasone 1mg TAB,Withdrawal,1
Q0IHONITSJLD,1,2020-07-28,Dexamethasone 1mg TAB,Withdrawal,0
0WE5KVAH8DOL,1,2020-07-30,Dexamethasone 1mg TAB,Refill,10
FTWDIR9G33UV,1,2020-08-01,Dexamethasone 1mg TAB,Withdrawal,9
CJYAC9SBUD62,1,2020-08-03,Dexamethasone 1mg TAB,Withdrawal,8
E9U5UBGP1VIJ,1,2020-08-06,Dexamethasone 1mg TAB,Withdrawal,7
4NTI8QILCXDF,1,2020-08-08,Dexamethasone 1mg TAB,Withdrawal,5
YPGWNI3GOPZP,1,2020-08-10,Dexamethasone 1mg TAB,Withdrawal,4
N3PZIHM48HBS,1,2020-08-12,Dexamethasone 1mg TAB,Withdrawal,2
O7KY2JP3IROC,1,2020-08-15,Dexamethasone 1mg TAB,Withdrawal,1
4T97CWAV3E7P,1,2020-08-17,Dexamethasone 1mg TAB,Withdrawal,0
6VV0PBQQYBK0,1,2020-08-19,Dexamethasone 1mg TAB,Refill,10
S0KM8KIZN5KK,1,2020-08-22,Dexamethasone 1mg TAB,Withdrawal,9
VDZ5QPZN0Y7B,1,2020-08-24,Dexamethasone 1mg TAB,Withdrawal,7
O6HF6FIYXI57,1,2020-08-26,Dexamethasone 1mg TAB,Withdrawal,4
UJT2F6TA0MNK,1,2020-08-28,Dexamethasone 1mg TAB,Withdrawal,1
X2SLUFN21JNY,1,2020-08-31,Dexamethasone 1mg TAB,Withdrawal,0
8X4G7WGOGYF9,1,2020-09-02,Dexamethasone 1mg TAB,Refill,10
F404G4NHZ5OL,1,2020-09-04,Dexamethasone 1mg TAB,Withdrawal,9
ZNK6T9DWGDRX,1,2020-09-06,Dexamethasone 1mg TAB,Withdrawal,6
3X6THDFAG16K,1,2020-09-09,Dexamethasone 1mg TAB,Withdrawal,3
9XKWRVIXM14G,1,2020-09-11,Dexamethasone 1mg TAB,Withdrawal,1
RCASU41LPJSC,1,2020-09-13,Dexamethasone 1mg TAB,Withdrawal,0
XXN95WAXR5RY,1,2020-09-15,Dexamethasone 1mg TAB,Refill,10
9YYOWXPTE8LO,1,2020-09-18,Dexamethasone 1mg TAB,Withdrawal,8
1BOQYNOQ7ZKS,1,2020-09-20,Dexamethasone 1mg TAB,Withdrawal,7
81T5IU2HKQ0A,1,2020-09-22,Dexamethasone 1mg TAB,Withdrawal,6
WSB8JC5Q0GD3,1,2020-09-25,Dexamethasone 1mg TAB,Withdrawal,4
YLO7B0Q3EY2E,1,2020-09-27,Dexamethasone 1mg TAB,Withdrawal,2
PBJR7RTMFJYX,1,2020-09-29,Dexamethasone 1mg TAB,Withdrawal,1
J8JNXWMA758C,1,2020-10-01,Dexamethasone 1mg TAB,Withdrawal,0
KVZOEAZQIJSB,1,2020-10-04,Dexamethasone 1mg TAB,Refill,10
29KZSEE9XYAX,1,2020-10-06,Dexamethasone 1mg TAB,Withdrawal,9
B1E5NBOI9RW2,1,2020-10-08,Dexamethasone 1mg TAB,Withdrawal,8
P9ZDTLVAFBTM,1,2020-10-10,Dexamethasone 1mg TAB,Withdrawal,5
HKGT6XQBYBCN,1,2020-10-13,Dexamethasone 1mg TAB,Withdrawal,2
V22JEDPUNPNV,1,2020-10-15,Dexamethasone 1mg TAB,Withdrawal,1
MWGEM39G1L1Z,1,2020-10-17,Dexamethasone 1mg TAB,Withdrawal,0
CZTBE6NMZ8GV,1,2020-10-19,Dexamethasone 1mg TAB,Refill,10
N3OQGKVSERVC,1,2020-10-22,Dexamethasone 1mg TAB,Withdrawal,8
WMBJ8DX4ZGH9,1,2020-10-24,Dexamethasone 1mg TAB,Withdrawal,7
HK4SI9WGG1DS,1,2020-10-26,Dexamethasone 1mg TAB,Withdrawal,5
6PO096Y67374,1,2020-10-29,Dexamethasone 1mg TAB,Withdrawal,4
MYZ1Q39FMCL1,1,2020-10-31,Dexamethasone 1mg TAB,Withdrawal,2
WS808JCSMI9A,1,2020-11-02,Dexamethasone 1mg TAB,Withdrawal,0
00JQLMQUQ38M,1,2020-11-04,Dexamethasone 1mg TAB,Refill,10
73OTGWEN4APL,1,2020-11-07,Dexamethasone 1mg TAB,Withdrawal,9
AQBMEJE5SBN5,1,2020-11-09,Dexamethasone 1mg TAB,Withdrawal,7
QM8LOE4DJ8NY,1,2020-11-11,Dexamethasone 1mg TAB,Withdrawal,4
PAGQN3N8G0KT,1,2020-11-13,Dexamethasone 1mg TAB,Withdrawal,3
5VNRQZSG1Z7T,1,2020-11-16,Dexamethasone 1mg TAB,Withdrawal,0
F03F8L41KE4D,1,2020-11-18,Dexamethasone 1mg TAB,Refill,10
EXTEKU0BNF4H,1,2020-11-20,Dexamethasone 1mg TAB,Withdrawal,9
5GMNY5R57C09,1,2020-11-22,Dexamethasone 1mg TAB,Withdrawal,7
DT90UL7SP31B,1,2020-11-25,Dexamethasone 1mg TAB,Withdrawal,4
6YMPOJ1AHVPU,1,2020-11-27,Dexamethasone 1mg TAB,Withdrawal,3
B1QO4EJ5NLAL,1,2020-11-29,Dexamethasone 1mg TAB,Withdrawal,0
F5JXWDQFURI7,1,2020-12-02,Dexamethasone 1mg TAB,Refill,10
C91UVXQ7NEI8,1,2020-12-04,Dexamethasone 1mg TAB,Withdrawal,8
2WJ1NLDJKRM4,1,2020-12-06,Dexamethasone 1mg TAB,Withdrawal,7
PGKAMB2PAORF,1,2020-12-08,Dexamethasone 1mg TAB,Withdrawal,5
AX7FOM4R2CXG,1,2020-12-11,Dexamethasone 1mg TAB,Withdrawal,4
T62KSM6CP4B7,1,2020-12-13,Dexamethasone 1mg TAB,Withdrawal,1
SVZH35I89L5V,1,2020-12-15,Dexamethasone 1mg TAB,Withdrawal,0
G30T4UVBV2DA,1,2020-12-17,Dexamethasone 1mg TAB,Refill,10
67R433LPXF6J,1,2020-12-20,Dexamethasone 1mg TAB,Withdrawal,9
1CUOI9PCL8K9,1,2020-12-22,Dexamethasone 1mg TAB,Withdrawal,7
EJF0AUBGVHHB,1,2020-12-24,Dexamethasone 1mg TAB,Withdrawal,4
Z3PG8WPW8Z5B,1,2020-12-26,Dexamethasone 1mg TAB,Withdrawal,2
R2C4GMY9EO4T,1,2020-12-29,Dexamethasone 1mg TAB,Withdrawal,0
HPTEKBJHKQCQ,1,2020-12-31,Dexamethasone 1mg TAB,Refill,10
TC6ON81TBW11,1,2020-01-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
BE6KP4XY0AME,1,2020-01-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
63KULAN68Q50,1,2020-01-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
KHGKK3GET0IC,1,2020-01-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
C08BKFLJHJP3,1,2020-01-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
3MV6QF98796X,1,2020-01-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
KXUX7Y8GX5PP,1,2020-02-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
4LEBBIP79P8G,1,2020-02-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
AIRGCZPACMQL,1,2020-02-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
P1GAM7U1YZFQ,1,2020-02-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
M71BFTF7HT1D,1,2020-02-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
W20M7OXL2JLN,1,2020-02-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
HZDCGT21ZXVU,1,2020-02-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
DRY0JE5GRGM7,1,2020-03-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
GG6AZCZJY6X9,1,2020-03-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
EO47LSJLPZO9,1,2020-03-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
SK3POCQRO7Q1,1,2020-03-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
CYKVK8IUZY49,1,2020-03-23,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
EYHOOZOBL2D3,1,2020-03-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
PV8AHKLBH5H0,1,2020-04-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
X2H5CG2Y7YU2,1,2020-04-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
1Z0JTV3FVH22,1,2020-04-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
G7ATFFWXGI3G,1,2020-04-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
NRDF9UCGCDD8,1,2020-04-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
AUADBN0LFHRM,1,2020-04-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
1PMFI1KDIJ84,1,2020-04-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
ZOHJI1YAVNNK,1,2020-05-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
BXDRTLVA00D1,1,2020-05-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
CQJPW52QA3EJ,1,2020-05-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
MQHSF4PF4PIU,1,2020-05-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
NILCQYAXLZAD,1,2020-05-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
PJ1AV3B7YGBH,1,2020-05-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
68IBA5EZT9BP,1,2020-05-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
ISRHJ5JKN1HT,1,2020-06-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
CF1XJFXBPN48,1,2020-06-09,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
PM2PL80LJLRO,1,2020-06-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
6NNETN0BQYVM,1,2020-06-18,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
3O7TY7FJBH12,1,2020-06-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,9
6ILLO08JHPUN,1,2020-06-27,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
L3HI9QDEL6E8,1,2020-07-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
ACDW81D6LYDH,1,2020-07-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
S0TNIC85D1UR,1,2020-07-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
2S9YQR2AP9SP,1,2020-07-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
C0Y6D968CR3V,1,2020-07-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
J6GCANJIU5TO,1,2020-07-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
003NZ2WQ7K9U,1,2020-07-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
2KS2YPDKAJ9Q,1,2020-08-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
FHEPSDQAKS9I,1,2020-08-07,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
G4NVSARC18IR,1,2020-08-12,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
JIH1WI8DD6TD,1,2020-08-16,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
073E5XFR9C6I,1,2020-08-21,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
E37RAFTXYAJ7,1,2020-08-25,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
B2BPG011JHB5,1,2020-08-30,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
9WUVBDBRGLU5,1,2020-09-03,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
YQGJ7USJL738,1,2020-09-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,1
UQCBH57UWHQU,1,2020-09-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
4V4NQNCHURWE,1,2020-09-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
73H2JVBSM09B,1,2020-09-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
CNEQD96AUB92,1,2020-09-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,5
17DW8M9K3TYI,1,2020-10-01,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
9ECQDLD16EOD,1,2020-10-05,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
TLVOJ6KWBRRY,1,2020-10-10,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
0SZ4B5NMQ9KR,1,2020-10-14,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
TABFQ64ETF4U,1,2020-10-19,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
U7KD5VLO4QNL,1,2020-10-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
NM9VKN4RE4UM,1,2020-10-28,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,2
SNPHQY6U65EK,1,2020-11-02,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
856LRQQZB2FA,1,2020-11-06,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
064QUAIH8MIY,1,2020-11-11,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,8
V6NEAB2ITI9W,1,2020-11-15,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
AYQCYFDMIRBT,1,2020-11-20,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
J1X7K05Y5GAB,1,2020-11-24,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,4
MM2017X5NIBK,1,2020-11-29,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
G8PWBPMHFX0Z,1,2020-12-04,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
1FW6EPBCVP0W,1,2020-12-08,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
2C1TC9XB9ERE,1,2020-12-13,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,7
8BAK998U7VFN,1,2020-12-17,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,6
ATA2T1OYPVLT,1,2020-12-22,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,3
FXRU1VRMEICZ,1,2020-12-26,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Withdrawal,0
YCUAQF7UP4E8,1,2020-12-31,EPINEPHrine 0.3mg/0.3mL 0.3mL PEN,Refill,10
